key,short_key,longitude,latitude,altitude,description,title,mp3name,mp3seconds,city,country,continent,human_sounds,animal,music,natural_sounds,channel_environment_and_background,sounds_of_things,source_ambiguous_sounds
aporee_7225_8946,8946,152.978299856,-27.4013324343,42.0,"Late afternoon,bird calls,running creek water,cars in nearby street.","Mitchelton , Brisbane. Down by the Creekbed.",downbythecreekbed.mp3,150.07345,Everton Park,Australia,Oceania,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5
aporee_17330_20169,20169,120.35277843475,22.566176329215,9.0,"Traffic Noise,Sony ECM-MS907,Sony Hi-MD MZ-RH1 (SoundMap20120201-43), recorded by Wu,Tsancheng(http://www.soundandtaiwan.com)","Siaogang,Kaohsiung - Intersection",Soundmap2012020143.mp3,147.9392,Fengshan,China,Asia,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
aporee_10872_12881,12881,139.640681595,35.4442721323,7.0,A water fountain close to the baseball stadium. The sound of the water spraying unregular in the early morning wind and then a bigger crowd of school pupils passing by two by two.<br /><br />international city scapes - social ambiences and topographic field recordings,"yokohama, fountain at stadium",YokohamaBrunnenamBaseballstadionSchulkinder.mp3,167.605625,Yokohama,Japan,Asia,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_31194_35867,35867,-75.783777236938,45.351240479083,71.0,Recorded on Sharp 722 portable MD recorder.Stereo mini condenser microphones.,"Ottawa, ON, Canada - Sliding doors in Ikea.",MD068004RD01.mp3,94.86666666666666,Bells Corners,Canada,North America,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_17329_20168,20168,120.35480886698,22.566738573207,11.0,"Traffic Noise,Sony ECM-MS907,Sony Hi-MD MZ-RH1 (SoundMap20120201-42), recorded by Wu,Tsancheng(http://www.soundandtaiwan.com)","Siaogang,Kaohsiung - Intersection",SoundMap2012020142.mp3,104.0672,Fengshan,China,Asia,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_28089_32989,32989,-0.96679352223873,51.441077617535,55.0,"This is the alarm call of an angry robin in the area. He is very angry because our cat, Joey, caught his chicks earlier this spring. Joey has very little skill as a hunter but this Robin and its partner built their nest in a highly accessible place in the hedge, very low to the ground. It is not easy to be both a bird-lover and a cat-lover, and we have been reminded of this all summer long, because whenever the cat is in the garden, the Robin produces these urgent alarm-calls. On behalf of our cat we really apologise to the Robins.","A walnut tree, Katesgrove, Reading, Reading, UK - The angry Robin",19062015angrygardenrobin.mp3,174.44891156462586,Reading,United Kingdom,Europe,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
aporee_33517_38552,38552,-76.62174358964,39.309018548395,35.0,"Monday Morning 11:30.<br />Bunting second floor, advisory area with people talking, eating and working.<br />Using Tascam DR40.<br />Recorded in stereo mode.","Bolton Hill, Baltimore, MD, USA - Bunting 2nd Floor Overhearing",buntingapree.mp3,141.2432,Baltimore,United States,North America,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_35973_41256,41256,-0.068149566650391,49.305400723818,63.0,"Birds in a little forest in front of the beach, Houlgate, Normandy, France, Zoom H6","14510 Houlgate, France - Birds Houlgate",BirdsHoulgate080420171654.mp3,148.7732,Houlgate,France,Europe,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_4285_5652,5652,6.96423232555389,50.9206286558862,53.0,inside the mainzer hof restaurant on an early evening<br /><br />soundmap nrw: social ambiences/ listen to the people in & outdoor topographic field recordings,"cologne, mainzer str, mainzer hof",KlnSdMainzerHof.mp3,139.445625,Bayenthal,Germany,Europe,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
aporee_1794_2563,2563,6.93612679839134,50.9437757705249,55.0,stadtgarten park - mittlere wiese - unter kleinerem baum - baum art: berg ahorn - nachmittags<br /><br />projekt klang raum garten - soundmap stadtgarten,"cologne, stadtgarten, mittlere wiese, unter baum",WieseMitteunterkleineremBaumnachmittags.mp3,114.6293125,Neustadt/Nord,Germany,Europe,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_24598_28536,28536,25.282598733902,55.527719642932,125.0,drunken roussian tourists at the lake,"Rubikiai, Lithuania, russian tourists",russiantourists.mp3,167.5813125,Anyksciai,Lithuania,Europe,1.0,0.0,0.3,0.1,0.0,1.0,1.0,0.2
aporee_15278_17813,17813,15.648562297088,46.556320351952,261.0,"water flow of Drava river reached more than 2800 m3/s today afternoon - that happen once every 100 years, the average annual water flow is 297 m3/s","Drava river, Maribor, Slovenia - flux - stoletne vode/waters as once in a hundred years",stoletnevodedrava1.mp3,124.18891156462584,Maribor,Slovenia,Europe,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
aporee_1742_2498,2498,6.95899128913879,50.9427017545418,58.0,"recorded june 6, 2008. - project: ""hasenbrot - a private sound diary""","cologne, main station, in the train before leaving",insidetrainbeforeleaving060608.mp3,103.0008,Altstadt Nord,Germany,Europe,1.0,0.0,0.0,0.0,1.0,1.0,0.6,0.0
aporee_1408_1935,1935,7.06473469734192,51.2896206117843,214.0,aufnahme auf dem weg um das naturschutzgebiet - hundeauslaufstrecke<br /><br />project: : resonanzen - neanderland - social ambiences/ listen to the people - in & outdoor nearfield recordings,"wülfrath, schlupkothen - wuelfrath, schlupkothen",wuelfrathschlupkothen.mp3,144.7525,Wulfrath,Germany,Europe,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_4241_5606,5606,8.16772878170013,44.0000695535662,10.0,"early evening at the beach promenade, traffic passing by, people stroll along with flip flops a dog barking continously<br /><br />soundmap international: social ambiences/ listen to the people in & outdoor topographic field recordings","alassio, via roma, beach promenade",AlassioStrandpromenademitHund.mp3,144.1215625,Alassio,Italy,Europe,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_3078_5733,5733,6.93585589528,50.9363577096,55.0,well known old woman plays accordion and sings in front of cafe.,"koeln, cafe storch - accordionista",cafeStorchAkkordeon210709.mp3,120.036625,Koeln,Germany,Europe,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
aporee_10716_12715,12715,14.4741654396,50.0786456875,267.0,"musician playing along he rythms of the escalator, at zelivskeho metro station",Praha Zelivskeho metro station,prahaZelivskehoMetroMusician110623.mp3,160.05072562358276,Liben,Czechia,Europe,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
aporee_34598_39769,39769,1.374194920063,43.629910644332,160.0,"A female voice invites passenger to go to a specific gate, people are talking and waiting for the check in. French people are talking near me.<br /><br />Recording by binaural microphones : You have to listen it with headphones for a better immersive experience (360degre).","Airport of Blagnac, 31700 Blagnac, France - Voice in a airport of Blagnac, Blangnac, France.",ToulouseaeroportBLAGNACclairesauvagetdecembre2016.mp3,71.14,Blagnac,France,Europe,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_38182_43672,43672,37.997878789902,56.256910292782,199.0,"Commuter rail train departs. Hotkovo train station, 30.09.2017, evening.","1-я Станционная ул., 28-29, Хотьково, Московская обл., Россия, 141370 - Commuter rail train departs",CommuterrailtraindepartsHotkovotrainstation30092017evening.mp3,131.52333333333334,Khot'kovo,Russia,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_13783_16086,16086,4.3299962771073,50.841674037559,18.0,I like these escalators when the plastic is screaming against the metal. It's gorgeous as from 1'45.<br />PCM-M10 internal microphones.,"Anderlecht, Belgique, Métro Clémenceau - Noisy escalator",FlavienGillie12060102MetroClemenceauescalator.mp3,164.89968253968254,Brussels,Belgium,Europe,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
aporee_13317_15554,15554,4.4996840869636,51.899769975342,,"regen, begin van het opruimen van de kramen, ""laatste warme kibbeling!""<br /><br />rain, the start of the clearance of the market booths,"" last warm fishes!""","regenachtige woensdagmiddag,opruimen / rainy wednesday clearance",regenachtigewoensdagmiddagopruimen.mp3,108.12081632653062,Rotterdam,Netherlands,Europe,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_16133_18718,18718,121.53299331665,25.051514757173,18.0,"Into MRT stations,Binaural recordings ,Best with Headphone ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121005-6) Best with , recorded by Wu,Tsancheng",Songjiang Nanjing Station - soundwalk,SoundMap201210056.mp3,108.0,Taipei,China,Asia,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
aporee_1688_3326,3326,6.9337704777699,50.9396950539,57.0,"Tue 05.08.2008, 12:20<br />a plumber tries to repair the water-tap in my bathroom, producing a mess first, then blaming others about it. meanwhile, a plane crosses, and a heavy thunderstorm comes out of the film studio's open window below. the sky is blue and it's hot...","Köln, Maastrichter Str., backyard balcony - balcony, plumber, artificial thunderstorm",neueMaasInstallateurTonstudio050808.mp3,135.03335,Neustadt/Nord,Germany,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_9020_10869,10869,25.5194377899,29.2053679824,,about 6 mosque loud speaker recorded from the top of the old town called Shali,"shali, siwa, friday sermon",SiwaShaliFiday.mp3,98.5307,Siwa Oasis,Egypt,Africa,1.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0
aporee_15994_18566,18566,121.49863019586,25.036791189318,13.0,"walking in the street,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121031-6) , recorded by Wu,Tsancheng","Taipei,Taiwan - SoundWalk",SoundMap201210316.mp3,69.8192,Taipei,China,Asia,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
aporee_49034_55855,55855,-55.423601897636,4.1588436957301,105.0,women from Mailobbi walking to their fields,"Malobbi, Suriname - women from Mailobbi walking to their fields",1MangLobinaarhetveld248.mp3,168.649725,Brownsweg,Suriname,South America,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
aporee_16089_18667,18667,121.51640385389,25.039211623255,8.0,"Taiwan LGBT Pride,,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121027-13) , recorded by Wu,Tsancheng","Ketagalan Boulevard,Taipei - Taiwan LGBT Pride",SoundMap2012102713.mp3,138.0000625,Taipei,China,Asia,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
aporee_700_4482,4482,13.4209752828,52.4944379409,40.0,"19.03.2009 14:00, 16 pieces od arab pide bread","kottbusser damm, arab pide - 16 stück",arabFladen190309.mp3,150.00041666666667,Bezirk Kreuzberg,Germany,Europe,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_7079_8784,8784,27.1881258488,58.2706962551,39.0,deep echo from a cuckoo bird,morning bird activity at Konnu,MorningbirdchorusatKonnu.mp3,152.12551020408162,Polva,Estonia,Europe,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_15781_18346,18346,121.53813242912,25.052158675472,11.0,"Traffic noise, construction,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121109-33 ) , recorded by Wu,Tsancheng","Zhongshan District,Taipei City - soundwalk",SoundMap2012110933.mp3,114.0512,Taipei,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_18676_21682,21682,120.30149996281,22.669179726509,8.0,"A group of young students are practicing dancing,Sony ECM-MS907,Sony Hi-MD MZ-RH1 (SoundMap20120225-23), recorded by Wu,Tsancheng",Kaohsiung Arena - dance,SoundMap2012022523.mp3,92.0672,Kaohsiung,China,Asia,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
aporee_34765_39964,39964,-0.14339089393616,51.506498737945,31.0,"This is a recording of one of the chants sung on the Women's March on 21st January 2017, where many of us gathered - 100,000 or so according to the estimates - to protest against the threats to human rights and equality posed by the new US President. Recording cut short because once I joined in with the chanting, the audio got very peaky!","St. James's, London, UK - This Presidency Will Not Stand",03PresidencyWillNotStand.mp3,92.35034013605444,London,United Kingdom,Europe,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
aporee_1471_2018,2018,-81.99830532074,26.517868099318,8.0,sent by John Hopkins at 26.04.2008 11:08:17,neoscenes: pool ambience,neoscenes0615071poolwaterus.mp3,79.33387755102041,Punta Rassa,United States,North America,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_20253_23571,23571,4.8977492004633,52.351662300419,4.0,(description in English below)<br /><br />Dit speelobject heeft een hoop tumult in de wijk veroorzaakt. Het geluid ontstaat doordat een balletje tegen platen aanslaat in een ronddraaiende schijf. Een aantal buurtbewoners vond het geluid te hard en heeft erop gestaan dat het geluid gedempt zou worden. Dit is gebeurd in de vorm van een balletje dat minder geluid maakt. <br /><br />This play object has caused a lot of uproar in the district. The sound comes from a ball that strikes against plates in a rotating disk. Some residents found the sound too loud and insisted that the sound would be muffled. This is done in the form of a ball that makes less noise.,"9. Henrick de Keijzerplein, Amsterdam, Nederland - Geluids-speelobject/ Sound Playobject",Speelobject.mp3,148.14185941043084,Amsterdam,Netherlands,Europe,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
aporee_23674_27524,27524,4.6392560005188,52.387115439911,6.0,"Cars and pedestrians passing by in a parking garage near the Haarlem railway station, the Netherlands.<br /><br />Recorded wit a Sony-PCMD50 recorder, microphones in XY-position. Edited in Auria/AUFX:PeakQ (LCF, High-shelf gain), normalized in AudioShare.","Beijneshal, Stationsplein 134, 2011 Haarlem, Nederland - Parkeergarage Beijneshal, Haarlem",auriaParkeergarageBeijneshalMXDWNnormalized.mp3,135.24975056689345,Haarlem,Netherlands,Europe,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
aporee_32462_37323,37323,7.7485363930464,48.605133966263,146.0,"A fountain near by the townhall of Schiltigheim, in France, recorded by children from the Mermoz elementary school, with ZOOM H-4.","Townhall - Mairie de Schiltigheim, France - The fountain with some kids around",LaFontaineavecCamilleMairiedeSchiltigheim.mp3,161.7508163265306,Schiltigheim,France,Europe,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
aporee_5812_7295,7295,13.3994391560555,52.51709246231,32.0,"during the opening of the exhibition >zeigen - an audio tour through berlin< by Karin Sander<p>the city, the country & me: december 4, 2009</p>","schlossplatz: temporäre kunsthalle - the city, the country & me: exhibition opening",CityCountryMeschlossplatzTemporaereKunsthalleZeigen.mp3,102.8480625,Mitte,Germany,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_3169_4899,4899,6.95337474346,50.950245537,53.0,"6.5.2009, 19:00 dinner time at trattoria celentano, italian game show on TV, kitchen sounds","koeln, luebecker str, italian bar - early evening bar ambience",trattoriaCelentanoKoeln060509.mp3,119.99981859410433,Neustadt/Nord,Germany,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_17027_19830,19830,121.45632237196,25.107078521759,,"Natural ambient sound,Rode NT4+Zoom H4n (SoundMap20120111-19), recorded by Wu,Tsancheng(http://www.soundandtaiwan.com)","wugu,New Taipei City - Mangrove",SoundMap2012011119.mp3,73.5632,Banqiao,China,Asia,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
aporee_42432_48393,48393,4.9322945628792,52.361959915596,5.0,"Fireworks, a dog, and trains","Tweede Atjehstraat, Indische Buurt, Amsterdam, Netherlands - Muiderpoort Station",TweedeAtjeh.mp3,118.72045351473923,Duivendrecht,Netherlands,Europe,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
aporee_47622_54115,54115,24.117824074583,56.946447673175,6.0,"Walk through the underpass near Riga Central Market, passing a saxophone player. Recorded on Iphone SE.","Satekles iela 96, Centra rajons, Rīga, LV-1050, Lotyšsko - Saxophone play in the underpass",Raiabulvrisonlineaudioconvertercom.mp3,86.65541950113379,Riga,Latvia,Europe,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
aporee_10339_12315,12315,8.70089292526,46.0626158788,,"Schiff,Schiffsverbindung, Luino Cannobio, Norditalien, Lago Maggiore, Wintersaison,","Schiff, Luino - Cannobio",3schiff03.mp3,81.9279,Cannobio,Italy,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_18524_21503,21503,120.30372619629,22.605958717174,3.0,"Traffic Noise+Department store audio,Sony PCM D50 ,Best with Headphone( SoundMap20120405-9) , recorded by Wu,Tsancheng","Cianjhen District,Kaohsiung - Traffic Noise",SoundMap201204059.mp3,86.0672,Kaohsiung,China,Asia,0.0,0.0,1.0,0.1,0.0,1.0,1.0,1.0
aporee_8468_10258,10258,28.9988636971,41.0537232523,46.0,"Wind has turned and now coming from Russia, as they say, bringing the winter and some melancholic melodies. As they say as well, who whistles, is calling the devil... but some people are willing to face him for the sake of their emergent state of mind.",Sous le ciel dIstanboul,souslecieldistanboul.mp3,128.4701875,Sisli,Türkiye,Asia,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
aporee_17596_20474,20474,121.48432463408,25.140423608319,45.0,"The morning of the hill park,Birdsong, Sony PCM D50 + Soundman OKM II , ( SoundMap20120622-2) , recorded by Wu,Tsancheng","Beitou,Taipei - Park in the morning",SoundMap201206222.mp3,123.0512,Taipei,China,Asia,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0
aporee_6956_8648,8648,8.15175890923,50.4455286081,251.0,"Ton (former clay mining area), little fishpond, dripping drain, evening birds, planes crossing, almost night","Beselich, Niedertiefenbach, Ton - fishpond",ntbTonKlFischteichFlugzeug100602.mp3,179.9468934240363,Steeden,Germany,Europe,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_14262_16602,16602,16.926036466541,52.409827398165,72.0,spooky old lady talking to the sales person. shop filled with refrigerating machine's drones,"Poznan, downtow, 23rd May street, grocery store - purchasing a loaf of bread",chleb.mp3,126.24863945578232,Poznan,Poland,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_36096_41394,41394,106.89734011889,47.919081596316,1303.0,"Ulaan Bataar, Ganas Ger Hostel. The older men plays with a young dog<br />Recorded by Sony MZ R30, Ext. Sony Stereomic","Khoroo 16, Ulaanbaatar 16040, Mongolei - Old men vs. young dog",menVSdog.mp3,104.36709750566894,Ulaanbaatar,Mongolia,Asia,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_24517_28452,28452,17.085467576981,-22.567023409596,1687.0,Joe lives in Katutura and describes it to me...,"Zoo-Park, Windhoek, Namibia - A story of Katutura...",08Zooparktalk21.mp3,150.60129166666667,Windhoek,Namibia,Africa,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_44035_50102,50102,8.2227454632858,48.745978999812,305.0,"Rivulet in the forest of Baden-Baden, tractor passing by","Hermann-Sielcken-Straße 75, 76530 Baden-Baden, Deutschland - Forest Baden-Baden, rivulet",RivuletBaden.mp3,105.60177083333332,Baden-Baden,Germany,Europe,0.0,0.5,0.0,1.0,0.0,1.0,1.0,0.0
aporee_31065_35748,35748,32.285513877869,-0.32315082885628,1258.0,Recorded by Andrzej Maciejewski (www.klotzekstudio.com) on Sharp 722 portable MD recorder.Stereo mini condenser microphones.,"Kalangala, Uganda - Pentecostal Church in Kalangala (singing).",MD171006RD01.mp3,147.76,Kalangala,Uganda,Africa,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aporee_33928_39024,39024,3.2247957587242,51.208831500376,13.0,The bells are rigning every 14min with different sounds. recorded by Zoom H1.,"Bruges, Belgium - The bells of the Belfry",14thebellsofthetower.mp3,101.362358276644,Brugge,Belgium,Europe,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
aporee_6959_8651,8651,14.4689404964,50.1115794532,205.0,passage under the railroad,"Na Košince, Liben, pedestrian passage",kosinka.mp3,148.3554648526077,Liben,Czechia,Europe,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
aporee_46278_52576,52576,16.906077239011,52.465126161117,103.0,(binaural recording) quiet summer evening ambience among the high apartment buildings (13 floors) of Sobieskiego housing complex. a group of cheerful teenagers approaching and passing right by the mics. then talking loudly on a nearby playground. ((roland r-07 + luhd PM-01 bins),"Poznan, Sobieskiego housing complex - among the high apartment blocks",aparmentbark.mp3,180.0,Suchy Las,Poland,Europe,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_38420_43925,43925,35.209089517593,31.703251345913,762.0,Chants of Polish Pelgrims. (Recorded with Zoom4HN),"Milk Grotto Church, Bethlehem - Chants of Polish Pelgrims",BethlehemMilkGrottoChurchsinging20140129MaudSeuntjens.mp3,115.1047619047619,Bethlehem,"Palestine, State of",Asia,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
aporee_17123_19933,19933,120.30212089419,22.63976866804,5.0,"Railway platforms,Travelers coming and going,Sony ECM-MS90+Sony Hi-MD MZ-RH1(SoundMap20120201-31), recorded by Wu,Tsancheng(http://www.soundandtaiwan.com)","Kaohsiung Station,Kaohsiung - The channel to the station hall",SoundMap2012020131.mp3,84.0512,Kaohsiung,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_16119_18699,18699,121.50448411703,25.136436567798,21.0,"SoundWalk,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121026-20) , recorded by Wu,Tsancheng","Changan,Beitou - SoundWalk",SoundMap2012102620.mp3,53.5000625,Taipei,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_13942_16261,16261,4.0230498454036,49.27903972203,83.0,Texte de Christophe Tarkos,La Friche - Spatioport - L'homme de merde - Florence Kutten,hommedemerde.mp3,111.3209375,Reims,France,Europe,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
aporee_15930_18500,18500,121.5011715889,25.039862896521,12.0,"Traditional markets,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121103-17) , recorded by Wu,Tsancheng","貴陽街二段164巷, Taipei City - Traditional markets",SoundMap2012110317.mp3,69.5000625,Taipei,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
aporee_31145_35813,35813,20.893485546112,52.192824392869,109.0,Recorded by Andrzej Maciejewski (www.klotzekstudio.com) on Sharp 722 portable MD recorder.Stereo mini condenser microphones.,"Ursus, Warszawa, Poland - Stamping envelopes at Post Office.",MD239002RD01.mp3,139.02707482993196,Ursus,Poland,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_15981_18552,18552,121.45311444998,25.036275990388,11.0,"In the subway station,Binaural recordings , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121101-2) , recorded by Wu,Tsancheng","Xinzhuang Station, New Taipei City - In the subway station",SoundMap201211012.mp3,90.0512,Banqiao,China,Asia,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
aporee_45192_51338,51338,17.925621569343,54.744306783949,,kids playing in the lake at the public beach in Choczewo. one kid trying to make a somersault but scared to actually make the move. other kids cheering for him. in the end he jumps into the water but fails to make the stunt. (roland r-07),"Choczewo, Polska - pier at Choczewskie lake",somersault.mp3,179.0,Choczewo,Poland,Europe,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_10004_11946,11946,75.7121568918,16.8323289274,,"India, Karnataka, Bijapur, Upli Buruz, Jar manufacturing, muezzin","Bijapur, Upli Buruz, Jar manufacturing",FrancoisEmmanuelFodereBijapurUpliBuruzJarmanufacturing.mp3,167.63095,Bijapur,India,Asia,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
aporee_27428_31608,31608,8.6841532588005,50.142146802028,139.0,Recording of the morning ambience at my trainstation. at this time of the year there are plenty of birds active in the morning. there is also the traffic in the background.,"Eckenheim, Frankfurt am Main, Deutschland - Morning Ambience with birds",FrankfurtamMainUStationMarbachwergSozialzentrum.mp3,91.48466666666668,Frankfurt am Main,Germany,Europe,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0
aporee_1389_1916,1916,13.4639154374599,52.4938782155921,31.0,"13.04.2008 13:50, Sunday afternoon, a fat man sits at the quayside and hits and misses his way through popular tunes.",hits and misses,dickermann.mp3,143.080625,Treptow Bezirk,Germany,Europe,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aporee_33948_39047,39047,4.3223798274994,50.853934421697,35.0,"On this small public plaza, on the building side, a young group a people was chatting on a very limited portion of its surface, grouped on one of these perimetered rectangular platforms.<br /><br />On the street side, younger girls were playing and biking in the circle shaped spots, the street traffic sound is way more present than on the building side.<br /><br />Binaural, to be listened to in comparison with the other recording on the building side.<br /><br />Context : project from Caroline Claus L28_Urban Sound Design studio :<br />http://www.q-o2.be/en/event/caroline-claus-urban-sound-design-ateliers/","1080 Sint-Jans-Molenbeek, Belgium - HousingSquare-StreetSide",STE040BrusselWestHousingStreetSide.mp3,70.10544217687075,Brussels,Belgium,Europe,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aporee_2726_3748,3748,13.428294360638,52.493003278614,46.0,"project room, bar ""der sturm""<br /><br />the city, the country & me: september 2008","friedelstraße: der sturm - the city, the country & me: der sturm",CityCountryMefriedelstrdersturm.mp3,170.6920625,Berlin Treptow,Germany,Europe,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
aporee_18638_21641,21641,-95.361113548279,29.81141775409,22.0,Bayou City Pipes and Drums passing our shady spot during the Lindale Park Fourth of July Parade. <br /><br />Sony PCM D50,"Street Pipes, Greater Heights, Houston, TX, USA - Street Pipes (BCP&D)",BayouCityPipesandDrumsJuly4th2013LindaleParkHoutex.mp3,147.43197916666668,Houston,United States,North America,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
aporee_13196_15428,15428,13.422492746439,52.495349566577,39.0,plastic bags and money at maybachufer market,"Neukölln, Berlin, Deutschland - bags and money",maybachufer.mp3,70.0865306122449,Bezirk Kreuzberg,Germany,Europe,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_15477_18026,18026,23.590452556568,46.769243363683,346.0,At the Piata Unini. The sound of the construction of a wooden platform for the winter scating rink reverbing on the big central square.<br /><br />international city scapes - topographic field recordings and social ambiences,"Central Area, Cluj-Napoca, Rumänien - Cluj, Piata Unini, construction of a scating rink",ClujPiataUniniEisbahnbau.mp3,169.199125,Cluj-Napoca,Romania,Europe,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
aporee_15651_18207,18207,121.77599877119,25.041760803739,179.0,"Soundwalk, Binaural recordings , , ( Sound and Taiwan , http://www.soundandtaiwan.com - Taiwan SoundMap project / SoundMap20121113-25 ) , recorded by Wu,Tsancheng","Shífēn St, New Taipei City - soundwalk",SoundMap2012111325.mp3,64.05545,Keelung,China,Asia,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
aporee_18499_21476,21476,6.4717572927475,50.893038411129,118.0,"at the southern edge of opencast (Tagebau) Hambach, near village Niederzier, ambience at a former road, which now stops at a stripe of dense vegetation. hum of distant machinery.<br />(Sony PCM D50)","opencast Hambach, Niederzier, Germany - ambience, birds and hum",niederzierTagebauWald13070216bit.mp3,150.02043083900227,Niederzier,Germany,Europe,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
aporee_36506_41852,41852,-0.96901841461658,51.455086219046,45.0,"This is the sound of one of the more popular items - a scary looking mannequin known locally as ""Cruella"" in the great Jacksons auction. Sorry for the slight buzzing in the sound, I think it was either a slightly loose connection with my recorder, or the sound of an electric light flickering overhead.","Jacksons of Reading, Reading, UK - The sale of the ""Cruella"" mannequin",04012014CruellaSale.mp3,88.3346485260771,Reading,United Kingdom,Europe,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
